(34.11747213699701, 1.9726113881676075, 'qgyucggs_tf6')
(31.732652892259743, 1.7246104352787448, 'qkeqvswr_tf6')
(31.722850270667543, 1.9779344053933183, 'bfbvqwoh_tf6')
(30.848607952214277, 2.014909041858918, 'vuxmocdr_tf6')
(30.642827876872488, 1.6118348762997095, 'agarxuuh_tf6')
(30.310965586875685, 1.8139754013299287, 'dyvrbthq_tf5')
(30.141556117597453, 1.961514724125221, 'ophqypxg_tf6')
(30.125388523358097, 1.9318413085652073, 'lujrodya_tf5')
(30.073256842943632, 1.921098781644519, 'bqpuhryv_tf5')
(29.971611925814965, 1.9803230803483605, 'nzwjyhpq_tf5')
(29.784112171146774, 1.9398878785197824, 'oalfpimt_tf6')
(29.69280485483959, 1.9537109686352478, 'tomylmju_tf6')
(29.51769036760522, 1.903926450674609, 'ireogzhi_tf5')
(29.506449086064716, 2.001963369058175, 'ioiviubr_tf5')
(29.473653548420394, 1.8834257798856546, 'jclyvqwp_tf6')
(29.29324980872006, 1.8745297345726617, 'qmbbirnk_tf6')
(29.283423733935198, 1.86596810841831, 'abrsqhnn_tf6')
(29.14370757863786, 2.012594436760195, 'wtevklte_tf6')
(28.85660788508537, 1.940568709147712, 'aqecjfdt_tf6')
(28.78159865157854, 1.1379831297745975, 'cffiustp_tf2')
(28.642962182153315, 1.9308949739438723, 'lppzjtxh_tf6')
(28.619598953310298, 1.9157507800091902, 'opvzfpan_tf5')
(28.557525746787245, 1.6424068039400739, 'pfhkecox_tf5')
(28.5450344018515, 2.0255813195668217, 'tqnjnbck_tf5')
(28.51254577825712, 2.0092642375417076, 'efgtmdzf_tf6')
(28.49557527268707, 1.9618113782228246, 'nesbeduw_tf6')
(28.494846370448457, 1.8142869438556792, 'aiojjops_tf6')
(28.447693954799846, 1.1292577968815758, 'rmzbqplt_tf')
(28.277007919179688, 1.0987145533027731, 'jylfakjo_tf3')
(28.126369257226152, 1.0965137600379842, 'qaofuiuf_tf3')
(27.95967178876264, 1.1031395106053603, 'zsqvwlnl_tf3')
(27.95122815371795, 1.078947267483502, 'zlcwgxqv')
(27.78752172552307, 1.8768782660140002, 'ocadgtyh_tf6')
(27.689608534749222, 1.8179187471322782, 'mvomfxva_tf6')
(27.6858509127005, 1.145578137016031, 'mtadhlia_tf3')
(27.6427204703895, 1.9248830302544857, 'kleecgik_tf5')
(27.640724752334744, 1.8400390315192223, 'ncxcyhlh_tf6')
(27.635554651993804, 1.9705431495411023, 'atpmltlm_tf6')
(27.625968220366516, 2.000100270679626, 'uopkapye_tf5')
(27.581911935392586, 1.0927362543999937, 'oazohytp')
(27.545349054291773, 1.0896156137719202, 'ebomtvlc_tf2')
(27.474730362661774, 1.116932899694194, 'zngrocqf_tf4')
(27.453036563764055, 1.7916650550480167, 'rrbbmbbp_tf5')
(27.428686288694294, 1.1012109048050487, 'yydkogzd_tf2')
(27.42723326256916, 1.1080366746217443, 'okzgkyze_tf3')
(27.34299110060048, 1.905133333450707, 'gnpxwicp_tf6')
(27.327734212998404, 1.7989600471818976, 'jpsmmqgs_tf6')
(27.326152389773988, 1.101447688533764, 'izrmbfvn_tf4')
(27.320624598619315, 1.776366639259393, 'nqmmckjt_tf6')
(27.31451594184187, 1.1370394198794633, 'cylgdxhp_tf2')
(27.31189978215048, 1.129903961569585, 'qseajlal_tf3')
(27.30452505498127, 1.1073921948136045, 'qzbqonmi')
(27.289989152708074, 2.015184982103914, 'oeqpular_tf6')
(27.287676609839792, 1.1078823709593306, 'sxzmegrl_tf2')
(27.243707632522593, 1.1291921726046377, 'dlmilwwf_tf4')
(27.23450563992913, 1.8966965499550694, 'oyhhawgs_tf5')
(27.225013581527644, 1.926183770997176, 'sdybzjhv_tf6')
(27.215837782759344, 1.7856008535489707, 'fepnchpo_tf6')
(27.214429055545036, 1.1271860252970098, 'qwbjahhx_tf4')
(27.183051682982725, 1.143293206163957, 'qhidlmsm_tf4')
(27.176957400706225, 1.9304743263306752, 'mlsenonj_tf6')
(27.156322612585388, 1.812350477663218, 'aqhdwpbc_tf6')
(27.14311854819295, 1.8058035321842358, 'lxovlpcx_tf6')
(27.118567537013888, 1.129582200896459, 'ejsovecg_tf4')
(27.114266355457453, 1.0995492488586318, 'yvbtrcqd_tf2')
(27.112453961967358, 1.9250480420433804, 'zyusthcx_tf5')
(27.064320314554216, 1.091133741493715, 'krvelxxg')
(27.046603596321624, 1.0965767499629984, 'jksqhyro_tf4')
(27.02139144965711, 1.0945045457942428, 'bicgwcue_tf3')
(27.017628821553455, 1.8184978765531048, 'hwowbuhg_tf6')
(27.01599403385268, 1.0997411498576313, 'iqtkilhn_tf3')
(26.967919808256227, 1.1322631228324924, 'tigeaknf_tf4')
(26.939052485029276, 1.099149517689431, 'kcxszpnu_tf4')
(26.871765849885957, 1.1377197670123118, 'rgncncif')
(26.861579970249316, 1.9611248322813497, 'qpnbtyja_tf6')
